股票代码,时间,开盘价,最高价,最低价,收盘价,涨跌幅,换手率
00022,2015-06,0.315,0.57,0.295,0.46,0.14,45.19
00023,2019-04,25.5,26.2,25.3,25.5,0.0,0.33
00023,2019-03,24.0473,30.0469,23.4131,25.5,1.2033,2.7
00023,2018-12,28.3397,28.6323,23.6083,24.2911,-4.1983,2.48
00023,2018-09,29.2328,30.958,26.6449,28.486,-1.5556,6.2
00023,2018-06,29.712,33.7854,29.2807,30.0474,0.0422,3.37
00023,2018-03,31.7684,33.3685,29.3681,29.9995,-1.8487,3.76
00023,2017-12,31.9096,33.0391,30.2623,31.8625,0.0885,2.84
00023,2017-09,30.8367,33.3685,29.8211,31.7684,0.7954,3.1
00023,2017-06,29.8673,31.483,28.2516,30.9752,1.2959,2.83
00023,2017-03,27.2327,31.8096,27.0954,29.6826,2.5137,4.57
00023,2016-12,29.3839,30.6196,26.5919,27.1869,-1.5944,3.8
00023,2016-09,27.0427,31.1718,26.3168,28.7889,1.7459,5.6
00023,2016-06,26.2714,27.2242,23.912,27.0427,0.7375,8.1
00023,2016-03,24.9536,26.6344,18.6374,26.3168,0.6641,8.31
00023,2015-12,23.1299,26.6883,22.9964,25.6653,2.5378,5.12
00023,2015-09,31.2217,31.2656,22.2403,23.1299,-6.9841,6.89
00023,2015-06,27.094,31.4852,26.7427,29.7726,2.6841,7.27
00023,2015-03,26.7313,28.1495,25.4692,27.094,-0.3636,4.87
00024,2019-04,0.159,0.159,0.131,0.135,-0.024,1.6
00024,2019-03,0.136,0.197,0.13,0.159,0.017,13.01
00024,2018-12,0.201,0.205,0.13,0.142,-0.04,8.28
00024,2018-09,0.3,0.34,0.2,0.201,-0.17,12.22
00024,2018-06,0.34,0.445,0.26,0.31,-0.08,20.34
00024,2018-03,0.34,0.365,0.26,0.345,0.07,17.96
00024,2017-12,0.27,0.375,0.26,0.34,0.12,23.38
00024,2017-09,0.21,0.295,0.198,0.27,0.08,15.47
00024,2017-06,0.162,0.234,0.155,0.215,0.1,19.03
00024,2017-03,0.238,0.24,0.158,0.16,-0.04,5.05
00024,2016-12,0.21,0.255,0.17,0.25,0.03,8.7
00024,2016-09,0.249,0.255,0.202,0.21,-0.04,8.2
00024,2016-06,0.275,0.32,0.245,0.248,0.01,17.78
00024,2016-03,0.27,0.3,0.215,0.28,0.0,24.79
00024,2015-12,0.29,0.32,0.255,0.275,-0.01,10.63
00024,2015-09,0.42,0.42,0.25,0.285,-0.14,18.85
00024,2015-06,0.29,0.56,0.285,0.43,0.14,118.47
00024,2015-03,0.3,0.38,0.28,0.29,-0.01,34.22
00025,2019-04,11.86,12.0,11.68,12.0,0.14,0.03
00025,2019-03,11.06,12.0,10.86,11.86,0.9,0.39
00025,2018-12,11.4279,11.724,10.3621,11.06,-0.08,0.33
00025,2018-09,11.4797,12.0981,10.8752,11.1121,-0.66,0.33
00025,2018-06,12.0788,12.562,11.441,11.499,-0.69,0.36
00025,2018-03,12.562,12.562,11.9242,11.9822,-0.95,0.5
00025,2017-12,12.6945,12.7329,12.2151,12.562,0.02,0.64
00025,2017-09,11.0933,13.5104,10.7201,12.4644,1.34,1.99
00025,2017-06,10.5336,12.1789,10.33,11.1612,0.62,1.19
00025,2017-03,10.1265,10.6353,10.0925,10.5336,0.45,0.45
00025,2016-12,10.2775,10.511,10.0077,10.0925,-0.28,0.48
00025,2016-09,9.9778,10.511,9.8655,10.3442,0.35,0.81
00025,2016-06,9.8334,10.2666,9.6249,9.9618,0.07,0.61
00025,2016-03,10.6676,10.6676,8.9832,9.8495,-0.87,0.32
00025,2015-12,10.7916,11.0444,10.1912,10.6676,-0.24,0.74
00025,2015-09,11.2604,11.8064,10.183,10.7284,-1.31,1.66
00025,2015-06,9.9617,11.6588,9.9469,11.2604,1.42,2.11
00025,2015-03,9.7846,10.0502,9.6075,9.8289,0.0,0.37
00026,2019-04,104.9011,106.0,103.0,103.5,-1.5036,0.15
00026,2019-03,94.0151,105.4948,93.0749,105.0,10.7503,0.39
00026,2018-12,93.3389,95.2328,91.3963,94.213,0.6492,0.36
00026,2018-09,94.8444,95.8611,92.2705,94.213,-0.638,0.21
00026,2018-06,95.2855,97.7977,91.988,93.9245,-3.5828,0.29
00026,2018-03,96.6262,98.2542,92.5563,95.2377,-1.6336,0.53
00026,2017-12,94.4282,97.4439,93.897,96.6262,0.5286,0.54
00026,2017-09,99.7931,100.5449,92.355,96.4073,-3.939,0.98
00026,2017-06,101.4845,102.894,96.5982,100.3569,-2.0885,0.84
00026,2017-03,83.1939,117.2531,83.1939,102.4242,19.4217,4.02
00026,2016-12,71.0339,87.2884,70.8511,83.0078,12.7633,3.44
00026,2016-09,68.3055,72.6338,67.4403,70.2568,0.8535,0.0
00026,2016-06,64.8902,69.1252,64.8447,69.1252,3.5629,0.0
00026,2016-03,70.3741,70.3741,61.0692,65.5733,-5.4283,0.0
00026,2015-12,69.0222,74.9814,67.3026,70.4644,0.3285,0.0
00026,2015-09,76.4568,77.2965,64.9856,68.8891,-8.8699,0.0
00026,2015-06,73.8493,83.9699,71.5953,77.5174,2.3872,0.0
00026,2015-03,80.0008,80.703,72.6283,75.1309,-5.3999,0.0
00027,2019-04,54.0,62.1,53.6,58.2,4.75,3.7
00027,2019-03,49.4334,57.8128,45.7148,53.45,4.0578,18.06
00027,2018-12,48.9872,52.9538,39.9632,49.3838,0.1558,23.05
00027,2018-09,55.3018,64.4369,44.3495,49.2351,-10.4185,25.76
00027,2018-06,71.7057,72.5407,56.9226,59.6729,-10.3207,17.04
00027,2018-03,59.5715,72.1969,57.423,69.9868,8.7513,19.42
00027,2017-12,53.8585,62.0618,49.8057,61.2317,7.5018,16.39
00027,2017-09,45.1813,53.712,42.6092,53.712,7.7176,19.62
00027,2017-06,42.221,47.7534,38.1445,46.0063,4.7239,20.84
00027,2017-03,32.2636,42.0754,31.3955,41.2989,8.7061,23.17
00027,2016-12,29.4182,37.8096,28.1161,32.6012,4.4355,22.68
00027,2016-09,22.0975,29.5272,21.0909,28.1643,5.9368,0.0
00027,2016-06,27.7907,28.4727,21.1867,22.0495,-5.8502,0.0
00027,2016-03,23.6436,28.7441,18.9911,27.7431,4.429,0.0
00027,2015-12,19.0102,28.1244,18.8576,23.3099,4.5337,0.0
00027,2015-09,32.687,35.861,18.1331,18.7814,-10.6178,0.0
00027,2015-06,33.1992,40.441,28.5656,29.2762,-4.1807,0.0
00027,2015-03,40.6291,41.5696,30.848,33.1992,-7.8344,0.0
00028,2019-04,4.23,4.4,4.23,4.29,0.06,0.33
00028,2019-03,3.9427,4.3,3.7804,4.23,0.3167,1.8
00028,2018-12,3.9427,4.0573,3.5417,3.9618,0.0198,0.55
00028,2018-09,3.9141,4.2482,3.8186,4.0,-0.1909,1.27
00028,2018-06,4.6205,4.7255,3.9618,4.1909,-0.4579,0.86
00028,2018-03,5.0153,5.3539,4.3747,4.6205,-0.4398,2.16
00028,2017-12,5.4912,5.7383,4.6584,5.0336,-0.4485,2.02
00028,2017-09,4.8414,6.0312,4.5394,5.4912,0.6586,1.81
00028,2017-06,5.4341,6.0495,4.6858,4.8323,-0.5852,1.52
00028,2017-03,3.9537,6.2092,3.8317,5.4167,1.4639,8.69
00028,2016-12,3.6924,4.0495,3.5095,3.9537,0.288,1.68
00028,2016-09,3.5792,3.9624,3.4834,3.6576,0.1314,0.44
00028,2016-06,3.3292,3.6053,3.3292,3.5531,0.1736,0.25
00028,2016-03,3.5724,3.5892,3.0441,3.3963,-0.2768,2.69
00028,2015-12,3.5389,3.975,3.5221,3.6731,0.101,9.32
00028,2015-09,4.0504,4.0672,3.1196,3.5724,-0.5217,0.83
00028,2015-06,3.9297,4.3859,3.9215,4.0924,0.0208,4.35
00028,2015-03,4.0448,4.1106,3.7489,3.9873,-0.0408,0.15
00029,2019-04,7.61,7.96,7.48,7.95,0.3,0.39
00029,2019-03,7.48,7.8286,7.1812,7.65,-0.0997,1.11
00029,2018-12,6.2403,7.6964,5.9729,7.48,1.6054,3.48
00029,2018-09,7.4487,7.528,5.6559,6.2403,-1.2574,2.27
00029,2018-06,7.5036,8.2115,7.2308,7.4983,-0.0441,2.64
00029,2018-03,7.8985,8.8069,7.3654,7.632,-0.4739,4.56
00029,2017-12,7.9672,8.1454,7.2393,7.9775,-0.0867,2.81
00029,2017-09,7.5737,9.1967,7.2885,8.0655,0.7472,4.55
00029,2017-06,7.6788,8.8164,6.8065,7.318,-0.4938,4.38
00029,2017-03,4.7662,9.0224,4.4229,7.8161,3.0011,11.11
00029,2016-12,4.8736,5.2147,4.4837,4.8152,-0.0394,2.98
00029,2016-09,2.8657,5.3122,2.8267,4.8541,1.9903,9.94
00029,2016-06,2.9104,3.2945,2.7389,2.8267,-0.0649,2.11
00029,2016-03,3.6259,3.6355,2.4173,2.9104,-0.6003,4.01
00029,2015-12,2.674,3.6259,2.674,3.6162,0.9132,1.94
00029,2015-09,3.5366,3.5366,2.3002,2.674,-0.9492,3.43
00029,2015-06,2.7656,4.4758,2.7656,3.6228,0.8427,12.65
00029,2015-03,2.9462,2.9462,2.585,2.7561,-0.1797,2.84
00030,2019-04,0.31,0.31,0.27,0.3,-0.01,1.52
00030,2019-03,0.179,0.325,0.174,0.31,0.132,8.4
00030,2018-12,0.191,0.192,0.168,0.179,-0.01,5.75
00030,2018-09,0.19,0.245,0.168,0.191,0.0,4.48
00030,2018-06,0.225,0.238,0.166,0.194,-0.02,5.38
00030,2018-03,0.28,0.28,0.2,0.227,-0.01,5.83
00030,2017-12,0.3,0.33,0.275,0.29,0.0,19.0
00030,2017-09,0.25,0.385,0.228,0.3,0.04,196.47
00030,2017-06,0.265,0.325,0.24,0.255,0.02,36.2
00030,2017-03,0.128,0.415,0.111,0.265,0.14,93.71
00030,2016-12,0.1322,0.1615,0.1147,0.13,0.02,21.42
00030,2016-09,0.0872,0.145,0.0854,0.1322,0.04,18.16
00030,2016-06,0.1386,0.1423,0.0798,0.0872,-0.04,11.81
00030,2016-03,0.1597,0.1597,0.1147,0.1404,-0.03,15.01
00030,2015-12,0.1964,0.2148,0.1395,0.1606,-0.03,16.85
00030,2015-09,0.2983,0.3166,0.1092,0.1927,-0.12,86.34
00030,2015-06,0.1597,0.5048,0.1285,0.3029,0.12,260.52
00030,2015-03,0.1156,0.1753,0.0936,0.1597,0.04,51.63
00031,2019-04,0.57,0.61,0.57,0.6,0.03,1.15
00031,2019-03,0.49,0.66,0.47,0.57,0.08,11.95
00031,2018-12,0.63,0.64,0.475,0.49,-0.12,8.55
00031,2018-09,0.76,0.76,0.59,0.63,-0.14,4.8
00031,2018-06,0.8196,0.8582,0.73,0.76,-0.1,4.57
00031,2018-03,0.8968,0.945,0.7714,0.8196,-0.12,10.49
00031,2017-12,0.9932,1.0221,0.8486,0.9064,-0.09,9.86
00031,2017-09,0.9546,1.0607,0.8679,0.9932,0.04,13.5
00031,2017-06,0.9737,1.0588,0.945,0.9546,-0.02,8.79
00031,2017-03,0.917,1.0399,0.917,0.9737,0.05,12.46
00031,2016-12,0.9737,1.0021,0.8887,0.9265,-0.04,8.21
00031,2016-09,0.8981,1.0872,0.8887,0.9643,0.07,15.39
00031,2016-06,0.9635,1.057,0.8414,0.8981,-0.07,8.46
00031,2016-03,0.9822,1.029,0.7577,0.9635,-0.02,13.13
00031,2015-12,0.9728,1.2161,0.9354,0.9822,0.01,23.7
00031,2015-09,1.7025,1.7025,0.7577,0.9541,-0.75,65.44
00031,2015-06,0.9398,2.2263,0.9398,1.7025,0.76,76.83
00031,2015-03,0.856,0.9863,0.8467,0.9491,0.08,14.25
00032,2019-04,10.98,11.18,10.92,11.1,-0.06,0.23
00032,2019-03,11.64,12.04,10.7,11.16,-0.48,1.06
00032,2018-12,12.9551,13.3332,11.64,11.64,-1.3,2.86
00032,2018-09,12.9354,13.4924,12.7561,12.9352,-0.02,2.39
00032,2018-06,12.5023,13.292,12.4048,12.975,0.38,0.84
00032,2018-03,12.4048,12.6779,12.1903,12.4828,-0.28,1.36
00032,2017-12,11.8812,12.8713,11.8812,12.5804,0.72,2.46
00032,2017-09,11.2422,11.92,11.2422,11.8812,0.5,2.21
00032,2017-06,10.9086,11.3631,10.7949,11.3001,0.26,1.16
00032,2017-03,10.6056,11.3442,10.1889,11.0033,0.4,1.46
00032,2016-12,9.8886,11.1129,9.7379,10.6056,0.79,3.01
00032,2016-09,9.9257,10.113,9.7384,9.7944,-0.08,1.74
00032,2016-06,9.3795,10.0552,9.2329,9.8883,0.44,1.72
00032,2016-03,9.4527,9.5077,8.3261,9.4344,-0.06,1.07
00032,2015-12,9.3784,9.6176,9.087,9.4894,0.07,1.89
00032,2015-09,9.1412,9.5605,7.7383,9.3784,0.24,2.49
00032,2015-06,7.1892,9.4127,7.1715,9.0869,1.75,3.55
00032,2015-03,6.5606,7.747,6.4632,7.1892,0.64,2.15
00033,2019-04,0.072,0.074,0.05,0.059,-0.013,2.55
00033,2019-03,0.04,0.086,0.036,0.072,0.031,10.96
00033,2018-12,0.082,0.082,0.034,0.04,-0.01,9.92
00033,2018-09,0.086,0.09,0.051,0.078,-0.02,6.23
00033,2018-06,0.12,0.12,0.08,0.09,-0.01,4.16
00033,2018-03,0.1,0.15,0.095,0.12,0.02,12.96
00033,2017-12,0.069,0.127,0.067,0.105,0.04,16.82
00033,2017-09,0.073,0.079,0.058,0.068,0.01,8.22
00033,2017-06,0.068,0.11,0.061,0.076,0.07,18.59
00033,2017-03,0.115,0.134,0.069,0.071,-0.01,12.11
00033,2016-12,0.147,0.153,0.112,0.115,-0.02,6.09
00033,2016-09,0.223,0.226,0.119,0.147,-0.05,13.14
00033,2016-06,0.177,0.265,0.165,0.22,0.07,45.09
00033,2016-03,0.114,0.179,0.09,0.177,0.06,37.38
00033,2015-12,0.142,0.162,0.103,0.113,-0.03,14.86
00033,2015-09,0.223,0.255,0.089,0.14,-0.08,51.49
00033,2015-06,0.186,0.4,0.155,0.219,0.04,298.6
00033,2015-03,0.104,0.188,0.1,0.182,0.08,54.12
00034,2019-04,9.89,10.88,9.87,10.52,0.72,0.28
00034,2019-03,8.26,9.91,8.21,9.8,1.56,1.53
00034,2018-12,8.2073,8.5,7.6762,8.24,0.11,1.34
00034,2018-09,7.9968,8.9797,7.8983,8.1397,-0.04,1.73
00034,2018-06,8.1069,8.3915,7.6662,8.1069,-0.04,1.52
00034,2018-03,7.602,8.4007,7.3265,8.1069,0.44,1.17
00034,2017-12,7.9377,8.0451,7.3724,7.602,-0.27,0.86
00034,2017-09,7.5887,8.1614,7.4813,7.8661,0.25,2.9
00034,2017-06,6.9299,7.6961,6.8872,7.5977,0.71,4.51
00034,2017-03,6.3054,7.0069,6.2027,6.8957,0.66,2.4
00034,2016-12,6.4698,6.6363,5.9974,6.2883,-0.16,0.69
00034,2016-09,5.8502,6.8028,5.8502,6.4531,0.6,1.32
00034,2016-06,5.7948,6.2618,5.5098,5.8581,0.11,0.7
00034,2016-03,6.0323,6.0323,4.5123,5.7394,-0.31,1.21
00034,2015-12,6.7267,7.2061,6.0085,6.0639,-0.96,1.59
00034,2015-09,7.4999,7.8092,6.6185,6.8659,-0.7,1.32
00034,2015-06,6.6931,8.0411,6.6707,7.5695,0.58,2.7
00034,2015-03,6.7602,6.9318,6.4618,6.708,-0.08,2.95
00035,2019-04,3.8,3.95,3.74,3.86,0.1,0.28
00035,2019-03,3.54,3.84,3.25,3.76,0.38,1.63
00035,2018-12,4.0628,4.0726,3.17,3.38,-0.7,3.04
00035,2018-09,4.4203,4.4393,3.5685,4.0726,-0.36,2.55
00035,2018-06,4.1175,4.4393,3.9944,4.4203,0.35,1.93
00035,2018-03,4.4677,4.5529,3.7672,4.0512,-0.43,2.52
00035,2017-12,3.886,4.6556,3.8484,4.4487,0.6,4.74
00035,2017-09,3.9358,3.972,3.6888,3.8672,-0.09,3.56
00035,2017-06,3.2663,3.9901,3.1668,3.9449,0.72,5.64
00035,2017-03,2.9949,3.3115,2.9225,3.2572,0.28,2.91
00035,2016-12,2.8019,3.1241,2.7303,2.9949,0.21,4.39
00035,2016-09,2.1202,2.8198,2.0945,2.775,0.7,4.14
00035,2016-06,2.1202,2.2911,1.8808,2.0945,-0.06,2.97
00035,2016-03,2.5049,2.5049,1.8637,2.1372,-0.38,4.09
00035,2015-12,2.3635,2.6225,2.1647,2.522,0.04,5.04
00035,2015-09,2.9544,3.3186,2.2259,2.3311,-0.6,3.78
00035,2015-06,2.3959,3.2538,2.3716,2.9705,0.59,6.75
00035,2015-03,2.4201,2.5739,2.3149,2.3878,-0.03,4.52
00036,2019-04,0.395,0.425,0.385,0.395,-0.01,0.11
00036,2019-03,0.38,0.475,0.32,0.405,0.015,2.66
00036,2018-12,0.49,0.5,0.36,0.39,-0.12,2.11
00036,2018-09,0.58,0.58,0.44,0.49,-0.09,4.53
00036,2018-06,0.77,0.8,0.56,0.58,-0.19,5.98
00036,2018-03,0.66,1.18,0.65,0.77,0.14,38.99
00036,2017-12,0.69,0.95,0.65,0.66,-0.03,7.84
00036,2017-09,0.76,0.78,0.58,0.69,-0.07,5.36
00036,2017-06,0.76,0.93,0.69,0.76,0.0,13.31
00036,2017-03,0.87,0.94,0.74,0.76,-0.14,3.32
00036,2016-12,1.4,1.44,0.83,0.9,-0.5,14.8
00036,2016-09,0.72,1.71,0.62,1.41,0.68,44.65
00036,2016-06,0.63,0.97,0.6,0.73,0.1,24.22
00036,2016-03,0.89,0.89,0.53,0.63,-0.26,9.43
00036,2015-12,1.05,1.32,0.69,0.89,-0.16,26.77
00036,2015-09,3.25,3.25,1.0,1.05,-2.2,29.32
00036,2015-06,0.57,4.91,0.53,3.25,2.69,148.07
00036,2015-03,0.4226,0.72,0.4142,0.56,0.05,44.78
00037,2019-04,0.32,0.325,0.29,0.295,-0.045,0.13
00037,2019-03,0.285,0.355,0.255,0.34,0.03,1.56
00037,2018-12,0.3,0.35,0.221,0.29,-0.03,1.61
00037,2018-09,0.36,0.37,0.29,0.3,-0.03,1.96
00037,2018-06,0.395,0.4,0.355,0.38,-0.03,1.88
00037,2018-03,0.4,0.49,0.375,0.4,0.02,9.11
00037,2017-12,0.44,0.47,0.385,0.405,-0.1,3.68
00037,2017-09,0.46,0.485,0.4,0.435,0.01,4.67
00037,2017-06,0.385,0.54,0.365,0.46,0.02,11.82
00037,2017-03,0.44,0.445,0.365,0.385,-0.04,5.11
00037,2016-12,0.485,0.49,0.42,0.44,-0.06,3.94
00037,2016-09,0.385,0.55,0.34,0.495,0.14,22.6
00037,2016-06,0.4,0.495,0.35,0.39,-0.04,8.2
00037,2016-03,0.475,0.475,0.31,0.415,-0.02,2.9
00037,2015-12,0.51,0.61,0.42,0.48,-0.02,8.46
00037,2015-09,1.01,1.01,0.435,0.5,-0.48,50.78
00037,2015-06,0.375,1.28,0.35,0.98,0.61,186.01
00037,2015-03,0.33,0.455,0.27,0.365,0.05,58.54
00038,2019-04,2.04,2.24,2.0,2.17,0.11,1.03
00038,2019-03,1.82,2.2,1.76,2.06,0.27,4.33
00038,2018-12,2.26,2.27,1.73,1.79,-0.5,2.35
00038,2018-09,2.6,2.67,2.09,2.29,-0.3,3.2
00038,2018-06,2.85,3.06,2.51,2.59,-0.29,4.48
00038,2018-03,3.41,3.6,2.85,2.92,-0.47,10.03
00038,2017-12,3.78,4.02,3.05,3.39,-0.34,22.74
00038,2017-09,3.94,4.17,3.6,3.73,-0.2,20.77
00038,2017-06,4.4763,4.5944,3.8467,3.93,-0.54,22.94
00038,2017-03,4.2796,5.0666,4.2304,4.4665,0.19,36.82
00038,2016-12,4.191,4.5649,4.1222,4.2796,0.14,23.91
00038,2016-09,3.9156,4.5846,3.8467,4.1418,0.23,23.24
00038,2016-06,4.1594,4.4703,3.7483,3.9156,-0.26,22.19
00038,2016-03,4.8299,4.8493,3.654,4.1691,-0.67,25.07
00038,2015-12,4.4995,5.7045,4.4412,4.8396,0.43,34.28
00038,2015-09,5.8795,5.8892,3.8192,4.4023,-1.54,71.12
00038,2015-06,5.4129,8.9957,5.3454,5.9183,0.54,97.73
00038,2015-03,5.5188,5.8174,4.8061,5.3454,-0.15,22.34
00039,2019-04,0.242,0.29,0.241,0.255,0.014,0.82
00039,2019-03,0.162,0.248,0.135,0.241,0.082,4.11
00039,2018-12,0.255,0.255,0.15,0.159,-0.12,1.81
00039,2018-09,0.265,0.29,0.221,0.247,-0.02,3.78
00039,2018-06,0.38,0.38,0.245,0.285,-0.07,6.03
00039,2018-03,0.37,0.415,0.285,0.415,0.07,6.0
00039,2017-12,0.38,0.41,0.3,0.38,-0.01,11.76
00039,2017-09,0.39,0.415,0.34,0.385,0.04,8.02
00039,2017-06,0.41,0.465,0.375,0.39,-0.03,6.17
00039,2017-03,0.425,0.45,0.395,0.41,-0.03,6.32
00039,2016-12,0.46,0.495,0.395,0.425,-0.02,9.43
00039,2016-09,0.41,0.485,0.35,0.455,0.1,9.95
00039,2016-06,0.47,0.51,0.33,0.4,-0.01,11.0
00039,2016-03,0.77,0.82,0.43,0.465,-0.31,12.86
00039,2015-12,0.7,1.015,0.645,0.76,0.07,16.05
00039,2015-09,1.445,1.45,0.28,0.69,-0.74,38.0
00039,2015-06,0.345,1.74,0.335,1.43,1.08,90.9
00039,2015-03,0.28,0.4,0.24,0.35,0.09,11.24
00040,2019-04,0.79,0.8,0.73,0.77,-0.03,0.1
00040,2019-03,0.76,0.83,0.76,0.8,-0.01,0.5
00040,2018-12,0.7434,0.8315,0.7043,0.79,-0.01,0.45
00040,2018-09,0.8482,0.8675,0.7337,0.7434,-0.16,0.16
00040,2018-06,0.8289,0.8675,0.7808,0.8579,-0.23,0.65
00040,2018-03,0.8386,0.9543,0.7904,0.8289,-0.01,0.53
00040,2017-12,0.7795,0.8841,0.751,0.8482,0.06,1.26
00040,2017-09,0.6937,0.9187,0.6562,0.7795,0.08,2.1
00040,2017-06,0.7219,0.7312,0.6562,0.7031,0.02,0.65
00040,2017-03,0.6844,0.75,0.675,0.7031,0.01,0.39
00040,2016-12,0.71,0.7561,0.6375,0.6844,-0.02,0.78
00040,2016-09,0.6918,0.7561,0.6736,0.71,0.0,0.51
00040,2016-06,0.801,0.8829,0.6281,0.6918,-0.1,1.67
00040,2016-03,0.7646,0.8192,0.71,0.801,0.08,0.46
00040,2015-12,0.7257,0.9115,0.7168,0.7737,0.02,1.67
00040,2015-09,0.928,0.928,0.6272,0.708,-0.27,1.89
00040,2015-06,0.8163,1.117,0.7991,0.928,0.12,12.73
00040,2015-03,0.6702,0.9624,0.6616,0.8249,0.15,9.98
00041,2019-04,40.0,40.05,37.5,38.0,-2.0,0.19
00041,2019-03,33.35,40.4,32.55,40.0,6.5,1.24
00041,2018-12,38.55,39.95,31.5,33.5,-5.65,3.01
00041,2018-09,37.9776,41.6464,36.986,39.1,1.31,0.98
00041,2018-06,38.87,39.9607,37.3826,37.9776,-0.67,1.15
00041,2018-03,40.0939,41.9052,36.2264,39.0169,-0.47,1.72
00041,2017-12,40.1428,43.4717,37.4014,40.0939,-0.12,1.44
00041,2017-09,37.9959,43.2318,36.6509,40.2407,2.12,2.04
00041,2017-06,34.5337,38.9086,34.4388,38.14,3.95,1.53
00041,2017-03,35.2453,35.6722,32.8734,34.676,-0.36,2.97
00041,2016-12,33.6799,36.0991,30.976,35.0555,2.08,2.02
00041,2016-09,29.1863,35.7767,28.8567,32.9683,3.96,2.44
00041,2016-06,24.6156,30.2219,24.2627,29.045,4.69,3.69
00041,2016-03,22.1893,24.9685,17.8661,24.792,2.45,2.81
00041,2015-12,21.3511,23.3804,20.6894,22.3217,2.01,1.82
00041,2015-09,25.4647,25.5083,19.7089,20.3365,-5.12,3.28
00041,2015-06,23.4607,27.078,23.2892,25.203,1.37,3.72
00041,2015-03,21.6165,23.5894,21.6165,23.4178,1.75,4.68
00042,2019-04,0.87,0.92,0.86,0.86,-0.02,0.16
00042,2019-03,0.69,1.01,0.6,0.88,0.16,2.81
00042,2018-12,0.68,0.76,0.64,0.72,0.01,0.83
00042,2018-09,0.91,0.96,0.6,0.7,-0.26,1.57
00042,2018-06,1.22,1.27,0.9,0.94,-0.39,1.66
00042,2018-03,1.59,1.72,1.25,1.28,-0.29,9.3
00042,2017-12,1.99,2.0,1.54,1.58,-0.37,14.55
00042,2017-09,2.07,2.28,1.7,1.95,-0.1,29.52
00042,2017-06,2.43,2.6,1.94,2.05,-0.37,21.39
00042,2017-03,2.62,2.99,2.28,2.42,-0.19,56.24
00042,2016-12,2.95,3.27,2.32,2.61,-0.32,34.87
00042,2016-09,2.8,3.11,2.53,2.93,0.07,38.3
00042,2016-06,2.3,3.11,2.02,2.86,0.56,67.55
00042,2016-03,2.3,2.58,1.94,2.3,-0.43,24.12
00042,2015-11,1.93,2.81,1.93,2.73,0.82,56.05
00042,2015-09,2.81,2.89,1.23,1.91,-0.99,68.05
00042,2015-06,2.29,3.8,2.29,2.9,0.61,77.98
00042,2015-03,1.86,2.43,1.55,2.29,0.44,36.73
00043,2019-04,0.71,0.71,0.67,0.68,-0.03,0.2
00043,2019-03,0.66,0.74,0.59,0.71,0.04,3.13
00043,2018-12,0.6828,0.73,0.63,0.67,-0.01,0.7
00043,2018-09,0.751,0.751,0.6437,0.6828,-0.01,0.63
00043,2018-06,0.5898,0.7998,0.5802,0.6925,0.11,1.44
00043,2018-03,0.6092,0.6382,0.5705,0.5898,-0.01,1.07
00043,2017-12,0.6188,0.6575,0.5318,0.5995,-0.01,1.8
00043,2017-09,0.5705,0.7542,0.5608,0.6092,0.03,2.49
00043,2017-06,0.6791,0.6885,0.5512,0.5802,-0.1,1.75
00043,2017-03,0.896,0.9054,0.6696,0.6791,-0.24,2.5
00043,2016-12,0.9214,0.9714,0.8677,0.9054,-0.02,1.71
00043,2016-09,0.7463,0.9859,0.7279,0.9214,0.18,2.71
00043,2016-06,0.727,0.7647,0.7,0.7463,0.01,0.88
00043,2016-03,0.727,0.7449,0.5295,0.727,-0.01,1.89
00043,2015-12,0.7662,0.8975,0.718,0.7359,-0.05,1.3
00043,2015-09,1.0657,1.1009,0.6605,0.7574,-0.32,5.58
00043,2015-06,0.7785,1.2801,0.7352,1.0569,0.3,16.05
00043,2015-03,0.7352,0.8131,0.6833,0.7785,0.04,1.17
00044,2018-11,69.8,71.65,69.55,71.6,1.8,3.01
00044,2018-09,67.7404,69.65,67.4435,69.6,1.55,4.96
00044,2018-06,45.1273,68.7795,41.4656,67.5424,19.5,3.36
00044,2018-03,48.9479,49.2416,45.1273,45.1273,-5.54,1.58
00044,2017-12,50.1226,52.2763,46.1089,48.9968,-1.27,1.89
00044,2017-09,51.8573,53.8928,49.9268,50.2695,-1.6,1.86
00044,2017-06,52.2935,53.602,49.6279,51.8573,-0.33,2.17
00044,2017-03,49.471,53.8557,49.185,52.1481,2.77,1.39
00044,2016-12,53.2838,53.5221,47.9459,49.3757,-3.96,1.24
00044,2016-09,45.3108,59.3712,44.2676,53.3315,8.33,2.29
00044,2016-06,47.4879,47.5786,42.9976,44.9933,-2.18,1.23
00044,2016-03,48.1701,50.1253,42.6598,47.2157,-0.9,0.55
00044,2015-12,52.3916,56.8798,47.8146,48.1701,-4.05,0.46
00044,2015-09,69.2894,70.3906,52.1694,52.2583,-17.53,1.06
00044,2015-06,74.0908,78.4957,67.6596,69.2894,-4.47,2.66
00044,2015-03,73.6928,76.2041,72.1341,73.7824,-1.01,1.01
00044,2014-12,74.5587,76.5504,73.2598,73.5196,-0.98,0.43
00044,2014-09,77.545,78.0226,74.299,74.4722,-3.53,1.14
00045,2019-04,11.32,11.82,11.32,11.7,0.4,0.15
00045,2019-03,11.0,11.88,10.88,11.3,0.2,0.64
00045,2018-12,10.98,12.5,10.42,11.1,0.14,2.13
