股票编号,日期,流动资产,速动资产,流动负债
00881,2016-06,718500.0,1996000.0,2221500.0
00881,2015-12,628900.0,2120400.0,2065300.0
00881,2015-06,756300.0,2087000.0,2142800.0
00882,2018-12,79800.0,1013700.0,578200.0
00882,2018-06,93800.00000000001,948199.9999999999,460700.0
00882,2017-12,49000.0,964599.9999999999,485000.0
00882,2017-06,50599.99999999999,873300.0,465000.0
00882,2016-12,43300.0,877700.0,474600.0
00882,2016-06,39400.0,882900.0000000001,672400.0
00882,2015-12,37700.0,960500.0,748800.0
00882,2015-06,13200.0,858500.0,358700.0
00883,2018-12,585200.0,19008200.0,7024200.0
00883,2018-06,754100.0,18138700.0,6893200.000000001
00883,2017-12,735400.0000000001,13883800.000000002,6141200.0
00883,2017-06,857600.0,14634500.0,8046400.0
00883,2016-12,870900.0,12204500.0,6709000.0
00883,2016-06,1001000.0,13896300.000000002,9081100.0
00883,2015-12,926300.0,14021099.999999998,8438000.0
00883,2015-06,1057500.0,15134200.0,9307200.0
00884,2018-12,9437600.0,20735100.000000004,12334400.0
00884,2018-06,8300500.0,19598800.0,12135400.0
00884,2017-12,4373200.0,12607100.0,7918500.0
00884,2017-06,4142100.0,9620000.0,6035700.000000001
00884,2016-12,2808399.9999999995,7093300.0,4492600.0
00884,2016-06,2942300.0,6016500.0,3527300.0
00884,2015-12,2708500.0,5348900.0,2973300.0
00884,2015-06,1906800.0,3753300.0,2167700.0
00886,2018-09,101000.0,189899.99999999997,83600.0
00886,2018-03,72500.0,190700.0,86500.0
00886,2017-09,55400.0,176600.0,75800.0
00886,2017-03,61900.00000000001,181200.0,92600.0
00886,2016-09,88699.99999999999,168800.0,106800.0
00886,2016-03,58500.0,166900.0,98600.0
00886,2015-09,55100.0,109000.0,45599.99999999999
00886,2015-03,60100.0,109700.0,71700.0
00887,2018-12,271300.0,341400.0,79600.0
00887,2018-06,242399.99999999997,377700.00000000006,25299.999999999996
00887,2017-12,221600.0,372000.0,25600.0
00887,2017-06,236500.0,370600.0,19500.0
00887,2016-12,236800.0,373600.0,20900.0
00887,2016-06,250900.0,349200.0,11100.000000000002
00887,2015-12,269700.0,350500.0,15900.0
00887,2015-06,278500.0,337400.0,16900.0
00889,2018-12,6675.42,46300.0,2272.78
00889,2018-06,6149.91,44200.0,2141.22
00889,2017-12,6744.29,43099.99999999999,2027.25
00889,2017-06,6212.14,41900.00000000001,2390.16
00889,2016-12,6973.87,42699.99999999999,1902.18
00889,2016-06,6278.66,39600.0,1736.01
00889,2015-12,6998.31,38400.0,1653.02
00889,2015-06,6499.64,47000.0,2476.47
00891,2018-12,56600.0,214899.99999999997,137500.0
00891,2018-06,51400.0,239500.0,118699.99999999999
00891,2017-12,51900.00000000001,101700.0,144700.0
00891,2017-06,42900.0,105300.0,122700.0
00891,2016-12,45199.99999999999,113800.00000000001,99100.0
00891,2016-06,44800.00000000001,115100.0,122300.0
00891,2015-12,49600.0,93900.0,80399.99999999999
00891,2015-06,40199.99999999999,81800.0,58400.0
00893,2018-12,2362.7,152300.0,153300.0
00893,2018-06,11700.0,81400.0,125399.99999999999
00893,2017-12,17500.0,93600.0,134300.0
00893,2017-06,24000.0,101000.0,159500.0
00893,2016-12,26700.0,111800.0,159700.0
00893,2016-06,13400.0,130000.0,162000.0
00893,2015-12,23500.0,145000.0,155500.0
00893,2015-06,16600.0,169800.0,158300.0
00894,2018-12,53300.0,134500.0,101900.0
00894,2018-06,51100.0,130800.0,89900.0
00894,2017-12,44800.00000000001,134700.0,92000.0
00894,2017-06,46900.00000000001,125900.0,79700.0
00894,2016-12,40800.0,120399.99999999999,77400.0
00894,2016-06,39100.0,144000.0,84900.0
00894,2015-12,38800.0,114400.0,66300.0
00894,2015-06,36900.0,119900.0,94700.0
00895,2018-12,30000.0,308800.0,352400.0
00895,2018-09,29700.000000000004,311500.0,318500.0
00895,2018-06,32200.000000000004,308500.0,325500.0
00895,2018-03,31000.0,298500.0,306300.0
00895,2017-12,31300.0,303600.0,317000.0
00895,2017-09,31600.0,249100.0,279300.0
00895,2017-06,31400.0,292400.0,277600.0
00895,2017-03,29100.0,333400.00000000006,305400.0
00896,2018-09,33800.0,248000.0,203299.99999999997
00896,2018-03,27400.000000000004,196100.0,128699.99999999999
00896,2017-09,30800.0,150400.0,219400.0
00896,2017-03,11100.000000000002,169600.0,170300.0
00896,2016-09,17900.0,171900.0,146600.0
00896,2016-03,22900.0,169400.0,148000.0
00896,2015-09,55400.0,152900.0,98400.0
00896,2015-03,60100.0,162700.0,128000.0
00897,2018-09,17600.0,62000.0,38600.0
00897,2018-03,14700.0,85300.0,34100.0
00897,2017-09,16700.0,70200.0,18100.0
00897,2017-03,15100.0,76600.0,18900.0
00897,2016-09,14500.0,88900.0,17100.0
00897,2016-03,12900.0,69000.0,26700.0
00897,2015-09,13700.000000000002,74100.0,29500.0
00897,2015-03,12000.0,68600.0,33700.0
00898,2018-12,24700.000000000004,191800.0,161200.0
00898,2018-06,23800.0,186000.0,181700.00000000003
00898,2017-12,23600.0,201200.0,192900.0
00898,2017-06,24500.0,166900.0,187500.0
00898,2016-12,25200.0,178100.0,210900.0
00898,2016-06,24100.0,135500.0,181100.0
00898,2015-12,23600.0,165300.0,186500.0
00898,2015-06,22200.000000000004,135400.0,135400.0
00899,2018-09,64300.0,89700.0,27900.0
00899,2018-03,63800.0,116300.00000000001,45599.99999999999
00899,2017-09,67000.0,146100.0,52100.0
00899,2017-03,68000.0,142500.0,27200.000000000004
00899,2016-09,67900.0,121100.0,25200.0
00899,2016-03,65199.99999999999,122300.0,24000.0
00899,2015-09,65400.0,81000.0,23900.0
00899,2015-03,58400.0,96900.0,23600.0
00902,2018-12,954400.0,6179900.0,13820600.0
00902,2018-09,901300.0,5348000.0,12913000.0
00902,2018-06,895000.0,5618600.0,14127600.0
00902,2018-03,831200.0,5563099.999999999,15028500.0
00902,2017-12,738500.0,4853800.0,15595000.0
00902,2017-09,761400.0,5395599.999999999,16118100.0
00902,2017-06,839800.0,5053300.0,16949700.0
00902,2017-03,697099.9999999999,4536200.0,15958000.0
00903,2018-12,870500.0,2458300.0,2046399.9999999998
00903,2018-09,995500.0,2732300.0,2270200.0
00903,2018-06,839300.0000000001,2474200.0,2017400.0
00903,2018-03,851800.0000000001,2524500.0,2044199.9999999998
00903,2017-12,861100.0,2681200.0,2184700.0
00903,2017-09,1130500.0,2986800.0,2508900.0
00903,2017-06,1108000.0,2798000.0,2359000.0
00903,2017-03,1058400.0,2933300.0,2479400.0
00904,2018-10,1369.5,69700.0,47699.99999999999
00904,2018-04,565.6,70000.0,44500.0
00904,2017-10,2554.4,134800.0,60500.0
00904,2017-04,91.1,174200.00000000003,81000.0
00904,2016-10,3197.2,233900.0,122000.0
00904,2016-04,672.3,249500.0,161000.0
00904,2015-10,1310.4,266200.0,154600.0
00904,2015-04,261.7,205500.0,152300.0
00906,2018-12,115500.0,414000.0,375500.0
00906,2018-06,100399.99999999999,430400.0,243000.0
00906,2017-12,114900.0,404700.0,264000.0
00906,2017-06,91800.0,369500.0,143100.0
00906,2016-12,82800.0,387200.0,254300.0
00906,2016-06,63700.0,347100.0,220400.0
00906,2015-12,69100.0,341900.0,89100.0
00906,2015-06,68500.0,348800.0,100600.0
00907,2018-09,741.09,21100.0,9729.87
00907,2018-03,1055.65,24500.0,6521.05
00907,2017-09,1276.7,24100.0,6146.87
00907,2017-03,1293.51,23400.0,9909.6
00907,2016-09,1835.07,9407.22,8427.69
00907,2016-03,2332.02,10400.0,8751.62
00907,2015-09,4122.52,11000.0,8156.39
00907,2015-03,3887.26,10900.0,6278.11
00908,2018-12,365800.0,760200.0,587800.0
00908,2018-06,448200.0,778500.0,571600.0
00908,2017-12,327299.99999999994,682800.0,520700.0
00908,2017-06,327000.0,633000.0,531200.0
00908,2016-12,268000.0,620200.0,497800.0
00908,2016-06,298500.0,630300.0,459000.0
00908,2015-12,286200.0,545800.0,355700.0
00908,2015-06,181100.0,308800.0,223700.0
00911,2018-12,3603.9,39100.0,4986.19
00911,2018-06,2678.19,33500.0,3635.95
00911,2017-12,5323.24,41000.0,9591.9
00911,2017-06,8329.25,41500.0,690.43
00911,2016-12,14900.0,42200.0,978.59
00911,2016-06,41500.0,103900.0,53099.99999999999
00911,2015-12,55100.0,177600.00000000003,152000.0
00911,2015-06,37000.0,271200.0,171100.0
00912,2018-09,26300.0,65199.99999999999,33700.0
00912,2018-03,21500.0,55300.0,26400.0
00912,2017-09,20800.0,61900.00000000001,33200.0
00912,2017-03,17400.0,58800.0,32000.0
00912,2016-09,14500.0,56900.00000000001,31000.0
00912,2016-03,13899.999999999998,50900.0,25099.999999999996
00912,2015-09,15200.0,52900.0,26800.0
00912,2015-03,15300.0,46500.0,22900.0
00914,2018-12,602300.0,7219200.0,2615200.0
00914,2018-09,646900.0,6204900.0,2413600.0
00914,2018-06,552800.0,4838100.0,1802100.0
00914,2018-03,561100.0,4876900.0,1888800.0
00914,2017-12,470500.0,4602400.0,2111400.0
00914,2017-09,502000.0,4026500.0,2080400.0
00914,2017-06,544900.0,3711300.0,1981300.0
00914,2017-03,455200.00000000006,3249900.0,1592500.0
00916,2018-12,85200.0,1778600.0000000002,3978000.0
00916,2018-06,102600.0,1864000.0,4134800.0
00916,2017-12,95300.0,1712200.0,4715900.0
00916,2017-06,105500.0,1893100.0,5846799.999999999
00916,2016-12,104000.0,1333300.0000000002,5580700.000000001
00916,2016-06,112500.0,1613100.0,5369100.0
00916,2015-12,108100.0,1269700.0,5564700.0
00916,2015-06,107200.0,1352000.0,4827500.0
00919,2018-09,1877.99,40000.0,34600.0
00919,2018-03,2091.02,38600.0,41800.0
00919,2017-09,2055.67,42900.0,43800.0
00919,2017-03,2605.13,48300.0,46900.00000000001
00919,2016-09,2336.93,56600.0,52100.0
00919,2016-03,1831.23,55900.0,54400.00000000001
00919,2015-09,1785.18,56300.0,56800.0
00919,2015-03,1861.33,56400.0,56800.0
00921,2018-12,295600.0,1429700.0,1350600.0
00921,2018-09,248400.0,1435800.0000000002,1356800.0
00921,2018-06,370300.0,1749000.0,1688600.0000000002
00921,2018-03,366200.0,1554199.9999999998,1461900.0
00921,2017-12,339799.99999999994,1484800.0,1410900.0
00921,2017-09,272700.0,1497700.0,1434700.0
00921,2017-06,283500.0,1490100.0,1541399.9999999998
00921,2017-03,335400.0,1446000.0,1456800.0
00922,2018-09,21200.0,25400.0,14900.0
00922,2018-03,18900.0,23900.0,10400.0
00922,2017-09,17200.0,25900.0,13400.0
00922,2017-03,16200.000000000002,32400.000000000004,29400.0
00922,2016-09,14600.0,30000.0,19000.0
00922,2016-03,14100.0,29700.000000000004,22400.000000000004
00922,2015-09,11900.0,21800.0,8883.46
00922,2015-03,11500.0,23200.0,13700.000000000002
00923,2018-09,887.52,23100.0,2358.53
00923,2018-03,360.48,23700.0,2005.05
00923,2017-09,452.19,24500.0,1984.13
00923,2017-03,403.94,28800.0,2406.27
00923,2016-09,381.58,30500.0,4358.06
00923,2016-03,400.63,33100.0,5497.12
00923,2015-09,1599.92,40800.0,8950.03
00923,2015-03,482.07,47400.0,5911.37
00925,2018-12,8209.12,188000.0,246900.0
00925,2018-06,55599.99999999999,223000.0,349099.99999999994
00925,2017-12,55800.0,219700.0,306200.0
00925,2017-06,8955.81,421599.99999999994,158100.0
00925,2016-12,8236.65,280100.0,135600.0
00925,2016-06,9384.62,241400.0,263200.0
00925,2015-12,8205.8,331000.0,283100.0
00925,2015-06,8091.53,210400.0,244000.0
00926,2018-12,3047.2,61100.0,30099.999999999996
00926,2018-06,2212.1,30800.0,24200.0
00926,2017-12,1768.6,27500.0,18500.0
00926,2017-06,1946.7,28400.0,20600.0
00926,2016-12,2272.0,22500.0,13799.999999999998
00926,2016-06,1871.0,36300.0,16000.0
00926,2015-12,618.8,53200.0,14900.0
00926,2015-06,1083.0,63700.0,22000.0
00927,2018-09,26600.0,88699.99999999999,37300.0
00927,2018-03,19000.0,72600.0,25299.999999999996
00927,2017-09,17700.0,74300.0,25900.0
00927,2017-03,14100.0,76100.0,25900.0
00927,2016-09,13200.0,70300.0,24300.0
00927,2016-03,14200.0,68300.0,20099.999999999996
00927,2015-09,12100.0,70400.0,25299.999999999996
00927,2015-03,12400.0,68000.0,21700.0
00928,2018-09,483.44,24100.0,2042.89
00928,2018-03,582.03,24500.0,1809.38
00928,2017-09,555.17,29600.0,1564.99
00928,2017-03,326.35,28200.0,1407.41
00928,2016-09,239.35,15100.0,11900.0
00928,2016-03,179.82,7077.13,1777.41
00928,2015-09,361.32,6344.37,907.9
00928,2015-03,397.87,8529.7,855.22
00929,2018-12,24900.000000000004,125000.0,48300.0
00929,2018-06,22300.0,120900.0,50700.0
00929,2017-12,19000.0,121000.0,36700.0
00929,2017-06,18000.0,136000.0,45500.0
00929,2016-12,16500.0,124200.0,35700.0
00929,2016-06,16200.000000000002,102000.0,18100.0
00929,2015-12,18700.0,97500.0,48200.0
00929,2015-06,20299.999999999996,104600.00000000001,55599.99999999999
00933,2016-12,55000.0,1410100.0,1318300.0000000002
00933,2016-06,45599.99999999999,1288300.0000000002,1189900.0
00933,2015-12,34100.0,936200.0,915900.0
00933,2015-06,65700.0,871400.0,852500.0
00933,2014-12,50400.0,1024000.0,1013600.0
00933,2014-06,163400.0,1079300.0,1056200.0
00933,2013-12,212900.0,1018900.0,993000.0
00933,2013-06,188500.0,810600.0,802400.0
00934,2018-12,1499.18,120900.0,372200.0
00934,2018-06,1424.25,123699.99999999999,420600.0
00934,2017-12,1278.94,119600.00000000001,235100.00000000003
00934,2017-06,1298.23,113000.0,264500.0
00934,2016-12,1394.0,135300.0,289100.0
00934,2016-06,2280.94,143800.0,301600.0
00934,2015-12,1781.2,173200.0,348700.0
00934,2015-06,810.53,109300.0,41000.0
00935,2018-12,263.82,24200.0,4601.71
00935,2018-06,274.09,21600.0,17100.0
00935,2017-12,273.26,15900.0,7065.28
00935,2017-06,272.61,21500.0,4732.94
00935,2016-12,204.93,22300.0,1702.25
00935,2016-06,228.37,14000.0,3984.22
00935,2015-12,240.69,22400.000000000004,4892.47
00935,2015-06,238.63,20700.0,5688.24
00936,2018-12,8062.09,22200.000000000004,23800.0
00936,2018-06,9113.49,28800.0,25099.999999999996
00936,2017-12,3797.37,19600.0,20800.0
00936,2017-06,5205.87,22200.000000000004,25700.0
00936,2016-12,4713.62,30700.0,25200.0
00936,2016-06,3655.34,18400.0,30200.0
00936,2015-12,3661.52,18600.0,29300.0
00936,2015-06,2923.22,18300.0,18000.0
00938,2018-09,45800.0,55800.0,111900.0
00938,2018-03,45199.99999999999,52000.0,33400.0
00938,2017-09,64400.00000000001,93600.0,160500.0
00938,2017-03,63800.0,127800.0,60800.0
00938,2016-09,70200.0,103300.0,70000.0
00938,2016-03,27900.0,85399.99999999999,40900.0
00938,2015-09,31500.0,77500.0,44600.0
00938,2015-03,34400.0,67500.0,56500.0
00940,2016-12,3614.0,26500.0,74700.0
00940,2016-06,6401.4,19900.0,72000.0
00940,2015-12,3783.6,20099.999999999996,71500.0
00940,2015-06,5278.7,155600.0,12600.0
00940,2014-12,5071.9,147400.0,23900.0
00940,2014-06,3713.0,138200.0,24800.0
00940,2013-12,3717.2,162100.0,20600.0
00940,2013-06,2726.3,143800.0,58000.0
00941,2018-12,885699.9999999999,53511600.0,47439799.99999999
00941,2018-06,1064100.0,57461300.0,52620400.0
00941,2017-12,1022200.0,55819600.0,52998200.0
00941,2017-06,730699.9999999999,61585900.0,55071600.0
00941,2016-12,883199.9999999999,58664500.0,53638900.0
00941,2016-06,694700.0,52528000.0,52434500.0
00941,2015-12,999400.0,48869700.0,50103800.0
00941,2015-06,665699.9999999999,51354700.0,44196100.0
00943,2018-12,3599.6,30700.0,-13300.0
00943,2018-06,3779.36,29400.0,13600.000000000002
00943,2017-12,3241.83,45900.0,11299.999999999998
00943,2017-06,2900.76,22400.000000000004,12300.0
00943,2016-12,3468.73,23200.0,11500.0
00943,2016-06,3560.21,19400.0,12600.0
00943,2015-12,2781.76,35500.0,33000.0
00943,2015-06,2112.29,13200.0,7322.87
00947,2018-12,44900.0,176500.0,112700.0
00947,2018-06,42400.0,172200.0,109100.0
00947,2017-12,41300.0,180700.0,115800.0
00947,2017-06,37100.0,181200.0,100000.0
00947,2016-12,34000.0,170300.0,86000.0
00947,2016-06,33400.0,193700.0,109400.0
00947,2015-12,36300.0,176900.0,95700.0
00947,2015-06,47200.0,203200.0,127600.0
00950,2018-12,18500.0,88000.0,59300.0
00950,2018-06,12700.0,91600.0,54500.0
00950,2017-12,13400.0,73000.0,36000.0
00950,2017-06,13000.0,77300.0,31100.0
00950,2016-12,12100.0,79000.0,32100.0
00950,2016-06,9845.11,70200.0,28300.0
00950,2015-12,14200.0,70500.0,23600.0
00950,2015-06,13000.0,86199.99999999999,22400.000000000004
00951,2018-12,216300.0,1061600.0,1003199.9999999999
00951,2018-06,300700.0,1253600.0,1198600.0
00951,2017-12,230900.0,1055700.0,897400.0
00951,2017-06,205600.0,877800.0,750200.0
00951,2016-12,231600.0,782600.0,724400.0
00951,2016-06,152200.0,629100.0,515300.0
00951,2015-12,206700.00000000003,593900.0,541900.0
00951,2015-06,172800.0,555600.0,513200.0
00954,2018-12,10800.0,31100.0,9871.2
00954,2018-06,9875.8,28400.0,10500.0
00954,2017-12,11500.0,31500.0,14900.0
00954,2017-06,9011.6,28400.0,10800.0
00954,2016-12,10200.0,27500.0,8504.4
00954,2016-06,11500.0,28600.0,10900.0
00954,2015-12,13000.0,32700.0,16100.000000000002
00954,2015-06,9654.2,25600.0,12600.0
00956,2018-12,4580.9,641800.0000000001,860200.0
00956,2018-06,4115.8,617000.0,976000.0
00956,2018-03,8344.88,862800.0,932200.0
00956,2017-12,4023.0,553300.0,947300.0
00956,2017-09,4174.73,751500.0,691100.0
00956,2017-06,3741.9,528900.0,766300.0
00956,2016-12,4539.3,386900.0,781800.0000000001
00956,2016-06,6584.6,416700.0,574400.0
00958,2018-12,4407.0,1458200.0,2903100.0
00958,2018-06,5252.2,1478400.0,2674600.0
00958,2017-12,5532.4,1124200.0,2708600.0
00958,2017-06,3487.6,1361699.9999999998,2964400.0
00958,2016-12,3271.5,869599.9999999999,3051700.0
00958,2016-06,4871.6,929000.0,3085500.0
00958,2015-12,4296.5,765200.0,2853300.0
00958,2015-06,1319.9,824700.0,2748200.0
00960,2018-12,24738900.0,37202900.0,24984400.0
00960,2018-06,22221100.0,32236800.0,22710300.000000004
00960,2017-12,16300000.0,23366800.0,17749400.0
00960,2017-06,13052200.0,19305200.0,13678699.999999998
00960,2016-12,10051200.0,13848900.000000002,9146200.0
00960,2016-06,9252500.0,13049700.0,7501500.0
00960,2015-12,8203600.0,12017700.0,7104700.0
00960,2015-06,8420900.0,11805100.0,7658900.0
00967,2017-12,41700.0,867600.0,656500.0
00967,2017-06,35600.0,832300.0,643000.0
00967,2016-12,20400.0,597700.0,475700.0
00967,2016-06,11399.999999999998,604700.0,566900.0
00967,2015-12,9782.7,651000.0,577100.0
00967,2015-06,8108.3,610400.0,421800.0
00967,2014-12,3487.2,698500.0,437800.0
00967,2014-06,3777.4,679800.0,289100.0
00968,2018-12,37600.0,596100.0,590300.0
00968,2018-06,52699.99999999999,682099.9999999999,654700.0
00968,2017-12,31300.0,624100.0,521700.0
00968,2017-06,45199.99999999999,760699.9999999999,565400.0
00968,2016-12,25800.0,411800.0,410700.0
00968,2016-06,19200.0,420000.0,374799.99999999994
00968,2015-12,16700.0,409900.0,227000.0
00968,2015-06,33400.0,248700.0,170200.0
00969,2018-12,7191.94,22599.999999999996,94400.0
00969,2018-06,11800.0,24300.0,90900.0
00969,2017-12,5924.01,32100.0,48600.0
00969,2017-06,7350.76,33300.0,51800.0
00969,2016-12,5819.23,37900.0,56300.0
00969,2016-06,14400.0,45700.0,60300.0
00969,2015-12,8130.32,47300.00000000001,52800.0
00969,2015-06,17000.0,47400.0,47400.0
00970,2018-09,86900.0,130700.0,88100.0
00970,2018-03,85000.0,173500.0,70700.0
00970,2017-09,83100.0,130500.0,55400.0
00970,2017-03,82000.0,123699.99999999999,51300.0
00970,2016-09,74700.0,108100.0,40599.99999999999
00970,2016-03,83300.0,116800.0,54200.0
00970,2015-09,96100.0,144000.0,82700.0
00970,2015-03,118800.00000000001,161100.0,101300.00000000001
00973,2018-09,152300.0,530700.0,206800.0
00973,2018-03,121100.0,557300.0,181600.0
00973,2017-09,122600.0,482900.0,196400.0
00973,2017-03,101800.0,556000.0,155900.0
00973,2016-09,116700.0,527400.0,171100.0
00973,2016-03,100399.99999999999,522299.99999999994,149300.0
00973,2015-09,116800.0,507500.0,203100.0
00973,2015-03,106600.0,478800.0,135000.0
00975,2018-12,68600.0,160900.0,199300.0
00975,2018-06,52400.0,127700.0,181900.0
00975,2017-12,43600.0,95900.0,153200.0
00975,2017-06,31300.0,95399.99999999999,157000.0
00975,2016-12,29300.0,78600.0,718100.0
00975,2016-06,20299.999999999996,93200.0,694000.0
00975,2015-12,29800.0,123699.99999999999,267000.0
00975,2015-06,41000.0,167900.0,275300.0
00976,2018-12,184500.0,467000.0,289000.0
00976,2018-06,150900.0,500800.0,379500.0
00976,2017-12,195500.0,503400.00000000006,448500.0
00976,2017-06,227100.0,577600.0,447299.99999999994
00976,2016-12,161800.0,572500.0,455700.0
00976,2016-06,67000.0,201600.0,139600.0
00976,2015-12,81700.0,413300.0,124100.0
00976,2015-06,81300.00000000001,447200.0,138300.0
00978,2018-12,4116300.0,5747700.0,3443800.0
00978,2018-06,3876100.0,5387600.0,3417500.0
00978,2017-12,3329400.0,5386300.0,3133399.9999999995
00978,2017-06,3343200.0,5032000.0,3323900.0
00978,2016-12,3203600.0,4587500.0,2605100.0
00978,2016-06,2999400.0,4259200.0,2104700.0
00978,2015-12,2932300.0,3786100.0,1817200.0
00978,2015-06,2880400.0,3731200.0,1918600.0000000002
00979,2018-06,27.23,8442.8,966.87
00979,2017-12,55.76,8753.4,1518.01
00979,2017-06,32.98,9913.12,943.52
00979,2016-12,78.45,2873.61,440.01
00979,2016-06,21.88,3934.99,205.29
00979,2015-12,21.45,5627.37,806.11
00979,2015-06,29.97,8286.24,2459.83
00979,2014-12,28.56,2488.49,239.9
00980,2018-12,250900.0,1135400.0,1463700.0
00980,2018-06,206500.0,1119500.0,1378300.0000000002
00980,2017-12,241500.0,1048800.0,1438899.9999999998
00980,2017-06,225700.0,1064000.0,1363800.0
00980,2016-12,306500.0,1148000.0,1461800.0
00980,2016-06,248100.0,1027000.0,1336100.0000000002
00980,2015-12,283700.0,1006400.0,1430900.0
00980,2015-06,241700.00000000003,948000.0,1353400.0
00981,2018-12,407000.0,4220600.0,1962300.0
00981,2018-09,480100.0,3591700.0,1710800.0000000002
00981,2018-06,461200.0,3143600.0,1589500.0
00981,2018-03,440100.0,2625899.9999999995,1207200.0
00981,2017-12,406900.0,2724100.0000000005,1245900.0
00981,2017-09,415000.0,2241700.0,1198800.0
00981,2017-06,391000.0,2126500.0,1287700.0
00981,2017-03,347600.0,2554300.0,1131900.0
00983,2018-12,132800.0,456200.0,373600.0
00983,2018-06,151100.0,548100.0,363500.0
00983,2017-12,189600.0,596800.0,398600.0
00983,2017-06,24400.0,418200.0,281900.0
00983,2016-12,24900.000000000004,409099.99999999994,397400.0
00983,2016-06,33800.0,441100.0,409900.0
00983,2015-12,76100.0,567500.0,499400.0
00983,2015-06,100399.99999999999,673400.0,655300.0
00984,2018-12,75100.0,274500.0,227700.0
00984,2018-06,79300.0,278300.0,234100.0
00984,2017-12,79500.0,292300.0,242600.00000000003
00984,2017-06,80600.0,295500.0,240400.0
00984,2016-12,87100.00000000001,316200.0,245500.0
00984,2016-06,72800.0,317900.0,234800.0
00984,2015-12,76500.0,346800.0,239400.0
00984,2015-06,65600.0,327299.99999999994,222300.0
00985,2018-09,5829.43,370500.0,19300.0
00985,2018-03,1986.41,369200.0,9298.84
00985,2017-09,3411.37,466200.0,17300.0
00985,2017-03,5117.21,445000.0,14300.0
00985,2016-09,6033.39,536300.0,14200.0
00985,2016-03,7325.06,559000.0,12000.0
00985,2015-09,11800.0,559400.0,7660.91
00985,2015-03,25200.0,483100.0,7284.65
00987,2018-12,589.51,36700.0,33600.0
00987,2018-06,639.07,40300.0,28400.0
00987,2017-12,756.5,35700.0,30299.999999999996
00987,2017-06,522.4,50599.99999999999,30500.0
00987,2016-12,531.25,26700.0,13500.0
00987,2016-06,543.23,28800.0,12700.0
00987,2015-12,495.97,21500.0,12600.0
00987,2015-06,488.78,33400.0,12500.0
00988,2018-12,49.68,134300.0,174300.0
00988,2018-06,132.45,135400.0,162100.0
00988,2017-12,117.78,102000.0,118000.0
00988,2017-06,6952.73,254300.0,313600.0
00988,2016-12,12800.0,299300.0,369200.0
00988,2016-06,3690.72,234500.0,233500.0
00988,2015-12,4224.67,257900.0,181600.0
00988,2015-06,31000.0,244500.0,158300.0
00989,2018-09,293100.0,417500.0,210600.0
00989,2018-03,287200.0,409300.0,226100.0
00989,2017-09,321599.99999999994,463400.00000000006,284500.0
00989,2017-03,315500.0,436300.0,291800.0
00989,2016-09,344700.0,427600.0,277000.0
00989,2016-03,26000.0,54300.0,48900.0
00989,2015-09,2321.58,39700.0,29600.0
00989,2015-03,2444.31,41800.0,28600.0
00991,2018-12,463900.0,3478500.0,9215800.0
00991,2018-09,452700.00000000006,3437500.0,8196799.999999999
00991,2018-06,429500.0,3517799.9999999995,8372900.0
00991,2018-03,331900.0,3920000.0,6541000.0
00991,2017-12,291700.0,2144100.0,6268400.0
00991,2017-09,283900.0,2216000.0,5577200.0
00991,2017-06,271000.0,2135400.0,5477200.0
00991,2017-03,234800.0,2050000.0,5528900.0
00992,2018-12,2602799.9999999995,12683100.0,15637200.0
00992,2018-09,2944900.0,12607800.0,15541500.0
00992,2018-06,2729400.0,12337400.0,15228300.0
00992,2018-03,2384300.0,9849300.0,12236500.0
00992,2017-12,2602799.9999999995,11072300.0,13453300.0
00992,2017-09,2389300.0,10640700.0,13469600.0
00992,2017-06,2152600.0,9585300.0,12229500.0
00992,2017-03,1927700.0,10258100.0,12649100.0
00995,2018-12,503.3,269400.0,143200.0
00995,2018-09,594.92,270900.0,140100.0
00995,2018-06,704.3,267400.0,143500.0
00995,2018-03,712.43,258600.0,103400.0
00995,2017-12,740.2,234000.0,121400.0
00995,2017-09,587.87,244200.00000000003,84800.0
00995,2017-06,529.1,276500.0,125000.0
00995,2017-03,511.94,267200.0,84500.0
00996,2018-12,503200.0,1055200.0,984599.9999999999
00996,2018-06,487400.0,1290300.0,881000.0
00996,2017-12,499900.0,1253000.0,1034599.9999999999
00996,2017-06,499300.0,1129600.0,724000.0
00996,2016-12,449700.0,1096900.0,618400.0
00996,2016-06,352500.0,990699.9999999999,726000.0
00996,2015-12,359700.0,958300.0,689900.0
00996,2015-06,380900.00000000006,806100.0,668100.0
00997,2018-09,897.2,81199.99999999999,143600.0
00997,2018-03,69.87,85800.0,94800.0
00997,2017-09,106.89,76700.0,74800.0
00997,2017-03,252.4,62500.0,97899.99999999999
00997,2016-09,87.65,39600.0,131400.0
00997,2016-03,270.89,33400.0,94300.0
00997,2015-09,1050.97,38800.0,76200.0
00997,2015-03,158.89,45300.0,38000.0
00999,2018-08,131400.0,356100.0,149600.0
00999,2018-02,113600.0,363700.0,210799.99999999997
00999,2017-08,121900.0,344500.0,218600.0
00999,2017-02,136100.0,353800.0,125600.0
00999,2016-08,131800.0,337000.0,129300.0
00999,2016-02,117100.00000000001,338100.0,122800.0
00999,2015-08,102000.0,309600.0,110200.0
00999,2015-02,99900.0,329400.0,118500.0
01000,2018-12,2108.7,63300.0,13300.0
01000,2018-06,2566.9,70900.0,14200.0
01000,2017-12,3628.8,92800.0,15600.0
