00032,2015-06,6.5606,7.747,6.4632,7.1892,0.64,2.15,7.1892,9.4127,7.1715,9.0869,1.75,3.55,0.6703,188000.0,187918.93,21700.0,8.65,8.65
00032,2015-12,9.1412,9.5605,7.7383,9.3784,0.24,2.49,9.3784,9.6176,9.087,9.4894,0.07,1.89,1.3907,210600.0,210517.56,24300.0,8.64,8.64
00032,2016-06,9.4527,9.5077,8.3261,9.4344,-0.06,1.07,9.3795,10.0552,9.2329,9.8883,0.44,1.72,0.282,236300.0,236227.27,27300.0,8.85,8.85
00032,2016-12,9.9257,10.113,9.7384,9.7944,-0.08,1.74,9.8886,11.1129,9.7379,10.6056,0.79,3.01,0.984,291200.0,291137.47,32900.0,10.05,10.05
00032,2017-06,10.6056,11.3442,10.1889,11.0033,0.4,1.46,10.9086,11.3631,10.7949,11.3001,0.26,1.16,1.3019,314700.0,314629.26,31300.0,10.68,10.67
00032,2017-12,11.2422,11.92,11.2422,11.8812,0.5,2.21,11.8812,12.8713,11.8812,12.5804,0.72,2.46,2.6498,368600.0,368532.46,34500.0,5.46,5.46
00032,2018-06,12.4048,12.6779,12.1903,12.4828,-0.28,1.36,12.5023,13.292,12.4048,12.975,0.38,0.84,-0.2867,309800.0,309726.4,56800.0,5.08,5.08
00032,2018-12,12.9354,13.4924,12.7561,12.9352,-0.02,2.39,12.9551,13.3332,11.64,11.64,-1.3,2.86,1.0514,327400.0,327316.76,64500.0,3.78,3.7
00033,2015-12,0.223,0.255,0.089,0.14,-0.08,51.49,0.142,0.162,0.103,0.113,-0.03,14.86,-0.0096,26900.0,24308.66,4304.6,38.63,38.04
00033,2016-06,0.114,0.179,0.09,0.177,0.06,37.38,0.177,0.265,0.165,0.22,0.07,45.09,-0.0048,52100.0,51306.18,1347.99,3.91,3.86
00033,2016-12,0.223,0.226,0.119,0.147,-0.05,13.14,0.147,0.153,0.112,0.115,-0.02,6.09,-0.0114,49700.0,49013.73,12700.0,3.33,3.27
00033,2017-06,0.115,0.134,0.069,0.071,-0.01,12.11,0.068,0.11,0.061,0.076,0.07,18.59,-0.005,39600.0,38864.44,11900.0,2.44,2.25
00033,2017-12,0.073,0.079,0.058,0.068,0.01,8.22,0.069,0.127,0.067,0.105,0.04,16.82,-0.0126,33000.0,30336.79,14000.0,1.74,1.57
00033,2018-06,0.1,0.15,0.095,0.12,0.02,12.96,0.12,0.12,0.08,0.09,-0.01,4.16,-0.0077,26500.0,23922.56,15200.0,0.0,0.0
00033,2018-12,0.086,0.09,0.051,0.078,-0.02,6.23,0.082,0.082,0.034,0.04,-0.01,9.92,-0.0096,26100.0,25768.27,15500.0,2.96,0.27
00034,2015-12,7.4999,7.8092,6.6185,6.8659,-0.7,1.32,6.7267,7.2061,6.0085,6.0639,-0.96,1.59,0.8713,1595700.0,232300.0,760100.0,1.98,0.35
00034,2016-12,5.8502,6.8028,5.8502,6.4531,0.6,1.32,6.4698,6.6363,5.9974,6.2883,-0.16,0.69,0.7335,1322900.0,242000.0,780300.0,1.36,0.24
