00021,2015-12,2015-09,0.33,0.33,0.169,0.19,-0.15,1.59,2015-12,0.19,0.23,0.174,0.214,0.02,0.61,-0.0018,-58.5699,50100.0,1000.0,46800.0,1.07,0.02
00021,2016-06,2016-03,0.209,0.215,0.17,0.19,-0.01,0.17,2016-06,0.188,0.208,0.17,0.181,-0.02,0.17,-0.0021,-39.1563,54900.0,1600.0,53400.0,1.03,0.03
00021,2016-12,2016-09,0.172,0.27,0.17,0.25,0.04,0.53,2016-12,0.241,0.35,0.229,0.3,0.09,0.59,-0.001,-10.5511,53600.0,1699.9999999999927,64100.0,0.84,0.03
00021,2017-06,2017-03,0.3,0.3,0.235,0.249,-0.07,0.19,2017-06,0.236,0.26,0.226,0.247,0.0,0.4,-0.0087,-193.3033,59900.0,3800.0,74900.0,0.8,0.05
00021,2017-12,2017-09,0.242,0.25,0.197,0.2,-0.03,0.3,2017-12,0.2,0.219,0.172,0.199,0.01,0.07,-0.0189,-218.6038,66700.0,3700.0,88699.99999999999,0.75,0.04
00021,2018-06,2018-03,0.19,0.325,0.186,0.25,-0.06,1.78,2018-06,0.24,0.28,0.189,0.205,-0.14,0.15,0.0018,36.5948,68200.0,3500.0,92500.0,0.74,0.04
00021,2018-12,2018-09,0.199,0.22,0.17,0.185,0.04,0.09,2018-12,0.184,0.188,0.09,0.104,-0.08,1.83,0.011,47.8195,66400.0,2600.0,91000.0,0.0,0.0
00022,2015-09,2015-06,0.315,0.57,0.295,0.46,0.14,45.19,2015-09,0.455,0.455,0.217,0.27,-0.19,5.99,0.0212,44.0232,2575.95,2565.3599999999997,9597.81,0.27,0.27
00022,2016-03,2015-12,0.265,0.345,0.246,0.265,0.0,3.02,2016-03,0.26,0.26,0.2,0.22,-0.05,0.81,0.0227,26.5274,2069.54,2057.87,8223.68,0.25,0.25
00022,2016-09,2016-06,0.22,0.25,0.219,0.237,0.07,0.88,2016-09,0.224,0.28,0.219,0.255,0.04,2.63,0.0063,20.2634,3596.27,3585.16,8316.02,0.43,0.43
00022,2017-03,2016-12,0.25,0.265,0.233,0.241,-0.01,2.05,2017-03,0.234,0.32,0.231,0.305,0.05,3.89,-0.0004,-0.7917,3206.7,3200.75,8014.61,0.4,0.4
00022,2017-09,2017-06,0.31,0.385,0.31,0.32,0.02,5.35,2017-09,0.315,0.36,0.3,0.305,-0.01,2.13,-0.0004,-2.4189,2414.05,2403.6800000000003,6309.75,0.38,0.38
00022,2018-03,2017-12,0.305,0.31,0.27,0.27,-0.03,1.61,2018-03,0.28,0.3,0.25,0.29,0.0,1.7,-0.0001,-0.4247,2338.29,2326.19,5374.38,0.44,0.43
00024,2015-06,2015-03,0.3,0.38,0.28,0.29,-0.01,34.22,2015-06,0.29,0.56,0.285,0.43,0.14,118.47,-0.0074,-1.8283,202300.0,197915.09,111600.0,1.81,1.77
00024,2015-12,2015-09,0.42,0.42,0.25,0.285,-0.14,18.85,2015-12,0.29,0.32,0.255,0.275,-0.01,10.63,-0.0215,-2.8392,205100.00000000003,200236.60000000003,116700.0,1.76,1.72
00024,2016-06,2016-03,0.27,0.3,0.215,0.28,0.0,24.79,2016-06,0.275,0.32,0.245,0.248,0.01,17.78,-0.0007,-0.1426,101800.0,98769.17,57000.0,1.79,1.73
00024,2016-12,2016-09,0.249,0.255,0.202,0.21,-0.04,8.2,2016-12,0.21,0.255,0.17,0.25,0.03,8.7,-0.0369,-7.9833,101199.99999999999,93903.47999999998,64300.0,1.57,1.46
00024,2017-06,2017-03,0.238,0.24,0.158,0.16,-0.04,5.05,2017-06,0.162,0.234,0.155,0.215,0.1,19.03,0.0216,9.634,109900.0,99990.87,54100.0,2.03,1.85
00024,2017-12,2017-09,0.21,0.295,0.198,0.27,0.08,15.47,2017-12,0.27,0.375,0.26,0.34,0.12,23.38,-0.0013,-0.597,119700.0,116758.43,51500.0,2.32,2.27
00024,2018-06,2018-03,0.34,0.365,0.26,0.345,0.07,17.96,2018-06,0.34,0.445,0.26,0.31,-0.08,20.34,0.0072,4.1934,130600.0,129914.73,46100.0,2.83,2.82
00024,2018-12,2018-09,0.3,0.34,0.2,0.201,-0.17,12.22,2018-12,0.201,0.205,0.13,0.142,-0.04,8.28,-0.0189,-4.7609,133300.0,125762.58,81600.0,0.0,0.0
00025,2015-09,2015-06,9.9617,11.6588,9.9469,11.2604,1.42,2.11,2015-09,11.2604,11.8064,10.183,10.7284,-1.31,1.66,0.5582,7.6772,495300.0,356100.0,334200.0,1.48,1.07
00025,2016-03,2015-12,10.7916,11.0444,10.1912,10.6676,-0.24,0.74,2016-03,10.6676,10.6676,8.9832,9.8495,-0.87,0.32,0.8749,6.5035,457000.0,314400.0,314100.0,1.45,1.0
00025,2016-09,2016-06,9.8334,10.2666,9.6249,9.9618,0.07,0.61,2016-09,9.9778,10.511,9.8655,10.3442,0.35,0.81,0.5424,8.468,496300.0,351500.0,304300.0,1.63,1.15
00025,2017-03,2016-12,10.2775,10.511,10.0077,10.0925,-0.28,0.48,2017-03,10.1265,10.6353,10.0925,10.5336,0.45,0.45,1.5891,12.8406,563900.0,458500.0,343800.0,1.64,1.33
