00018,2018-09,2018-06,0.687,0.9541,0.687,0.87,0.14,3.69,2018-09,0.8604,0.9369,0.85,0.88,0.02,0.67,0.012,7.1945,7.1,6.69
00019,2015-06,2015-03,86.3027,92.1189,83.9933,90.4082,4.0036,7.78,2015-06,89.9806,94.2011,84.2805,85.5535,-7.3119,11.23,4.1796,31.0277,0.98,0.64
00019,2015-12,2015-09,86.212,89.1091,69.7948,76.8996,-9.6026,11.22,2015-12,79.1679,82.3257,73.8307,77.5667,0.6674,10.83,7.4814,26.9738,1.16,0.7
00019,2016-06,2016-03,77.122,77.122,62.4003,74.2755,-3.2992,9.42,2016-06,73.9641,81.4947,72.0961,80.5749,6.307,9.61,2.8717,21.6093,0.98,0.61
00019,2016-12,2016-09,80.7129,86.8296,77.5133,77.746,-2.8149,9.9,2016-12,78.63,79.2813,67.1844,68.9059,-8.8276,8.46,5.7338,20.728,1.02,0.62
00019,2017-06,2017-03,69.092,76.071,68.999,72.2093,3.2987,8.66,2017-06,72.628,75.1285,69.2296,71.9667,-0.2665,10.68,7.0041,37.4276,0.99,0.7
00019,2017-12,2017-09,71.7779,77.4678,70.8813,72.4499,0.5239,8.07,2017-12,71.8764,74.3137,68.6744,69.1523,-3.3031,9.27,14.4947,40.3318,0.98,0.72
00019,2018-06,2018-03,69.3913,78.9015,69.2957,75.6518,6.497,12.17,2018-06,74.6004,84.1615,72.5814,80.5276,4.9002,10.12,7.5795,41.7745,1.42,1.18
00019,2018-12,2018-09,81.2544,89.1521,79.0256,84.2203,3.6949,8.75,2018-12,85.2516,87.707,74.497,81.2248,-2.992,9.56,13.7914,34.7729,1.12,0.95
00020,2015-06,2015-03,31.9075,38.9395,31.7757,34.8522,3.0232,4.82,2015-06,34.6324,41.137,34.3248,35.3498,-0.1131,4.31,3.1071,39.7584,1.66,0.48
00020,2015-12,2015-09,36.1086,37.3137,29.1011,30.2673,-5.4736,4.38,2015-12,31.1708,33.4296,28.4152,29.4994,-0.7656,2.46,5.8645,38.0178,1.76,0.55
00020,2016-06,2016-03,29.7704,31.3515,24.7108,31.3064,1.816,3.79,2016-06,31.3064,34.8921,29.7229,33.4613,2.149,4.8,2.3845,31.7988,1.42,0.49
00020,2016-12,2016-09,33.1382,45.3259,32.8613,42.6679,9.2095,4.17,2016-12,43.3674,46.072,38.4244,40.7094,-1.9568,4.6,7.174,41.3873,1.4,0.61
00020,2017-06,2017-03,40.3829,58.7558,40.3829,57.3102,16.6013,3.89,2017-06,57.6366,60.6846,54.4933,55.6749,-1.6311,2.82,2.6558,29.9439,1.47,0.68
00020,2017-12,2017-09,55.5803,62.8587,51.6443,52.5529,-3.7626,3.52,2017-12,52.8876,54.6569,50.401,53.3658,0.8116,2.64,8.4343,46.5534,1.45,1.45
00020,2018-06,2018-03,53.2702,60.1561,51.8356,54.8482,1.5054,3.04,2018-06,53.9396,58.8226,52.5514,53.1348,-1.7121,3.07,3.5495,78.3524,1.43,0.39
00020,2018-12,2018-09,54.3015,55.0793,45.7629,46.1066,-7.0238,2.45,2018-12,45.9593,46.4994,39.1341,43.9461,-2.1612,3.49,7.3864,55.4135,1.64,0.51
00021,2015-06,2015-03,0.265,0.335,0.237,0.285,0.03,0.46,2015-06,0.27,0.425,0.246,0.335,0.05,6.7,-0.0021,-243.0866,1.24,0.02
00021,2015-12,2015-09,0.33,0.33,0.169,0.19,-0.15,1.59,2015-12,0.19,0.23,0.174,0.214,0.02,0.61,-0.0018,-58.5699,1.07,0.02
00021,2016-06,2016-03,0.209,0.215,0.17,0.19,-0.01,0.17,2016-06,0.188,0.208,0.17,0.181,-0.02,0.17,-0.0021,-39.1563,1.03,0.03
00021,2016-12,2016-09,0.172,0.27,0.17,0.25,0.04,0.53,2016-12,0.241,0.35,0.229,0.3,0.09,0.59,-0.001,-10.5511,0.84,0.03
00021,2017-06,2017-03,0.3,0.3,0.235,0.249,-0.07,0.19,2017-06,0.236,0.26,0.226,0.247,0.0,0.4,-0.0087,-193.3033,0.8,0.05
